,sample_0_costs,sample_0_cuts,sample_1_costs,sample_1_cuts,sample_2_costs,sample_2_cuts
0,0.5103715378110827,22,0.42235065633966323,36,0.43374088958978907,30
1,0.5103715378110819,22,0.42235065633966323,36,0.43374088958978907,30
2,0.5188511412897647,20,0.517063557231455,28,0.5015316468192942,24
3,0.5406466514416061,26,0.43599883183431803,33,0.4407740946422467,30
4,0.5103715378110819,22,0.42235065633966323,36,0.43374088958978907,30
5,0.5293792901101058,21,0.4398275438086769,37,0.44476968174777165,33
6,0.6090896245679446,27,0.4690833277340194,29,0.47365861473688137,30
7,0.5103715378110819,22,0.42235065633966323,36,0.43374088958978907,30
8,0.47606959123139064,26,0.4416020262334531,32,0.4735350866495272,21
9,0.4470922666213216,23,0.44649454375021597,36,0.4316106629909215,26
10,0.4470922666213227,23,0.42235065633966323,36,0.4316106629909215,26
11,0.5020882902846492,26,0.4168594735295616,36,0.45923523382045023,31
12,0.47533956158678764,25,0.4331087067981801,29,0.49548778196174526,20
13,0.4470922666213227,23,0.4168594735295626,36,0.4316106629909204,26
14,0.6042996276859504,25,0.5005396780255185,21,0.48147748842608384,21
15,0.4327215284602842,31,0.554401946971635,29,0.43153588067505166,26
16,0.4823939361773318,30,0.48399408356301366,25,0.503555023891739,24
17,0.4453878728154769,29,0.46057592430654826,27,0.49701316794062866,29
18,0.5298894949108313,16,0.46454786589886016,25,0.47711727192974784,26
19,0.48877376781250803,29,0.4905180340517117,30,0.4426496074328567,35
20,0.44569261492785067,33,0.47135364488537956,26,0.43608294234193073,30
21,0.4860394319716597,31,0.39523672119744074,29,0.44312046752622847,35
22,0.5172150018125224,21,0.46000853529878116,35,0.4932640600611438,27
23,0.5152490537936888,26,0.45396270479076933,27,0.5429470604083659,16
24,0.4723889404666442,29,0.4411213452463298,17,0.41724056196392856,31
25,0.4521427421188937,26,0.46008607771209736,26,0.3966354569244632,36
26,0.4196637509166007,36,0.4185194990059766,31,0.4184787615259341,30
27,0.43745223822974766,30,0.4474884884917339,23,0.463926829663273,30
28,0.4522983811194167,29,0.469050061709546,28,0.4976224086449602,24
29,0.455653795374747,31,0.4747356199889396,19,0.4983260413022149,28
30,0.45953860227812243,26,0.4571741837970709,28,0.47674150602470017,30
31,0.3973560787472977,31,0.481142838277137,25,0.5030618840569522,24
32,0.4753391198793615,27,0.4540681781739682,29,0.4347905427105331,35
33,0.4391536820120056,25,0.4165515804671212,26,0.42229437030489186,35
34,0.43485732380967973,31,0.4620045131751345,24,0.4408309994379248,30
35,0.5249061049592084,23,0.40634040188273945,35,0.4238074183468342,39
36,0.46163241294705654,31,0.4280793539847913,27,0.4469126084520914,29
37,0.3988237628002523,31,0.3874448307449055,35,0.43646693214722404,32
38,0.44762429671146664,29,0.4688204778252436,25,0.4664397640350118,29
39,0.5039269519985442,25,0.45153298837820866,31,0.4689325190995833,27
40,0.4711351675582011,29,0.5392014896385523,19,0.5233001031326981,29
41,0.47144475024297233,26,0.42828177234916326,31,0.5279881629022388,25
42,0.45720958494074226,34,0.42575986150746353,27,0.43741713318182857,23
43,0.4454460292456243,28,0.46455193325453725,33,0.44759377190975086,29
44,0.4611740937882429,22,0.4348271730049759,23,0.48849893346431256,21
45,0.44691292252220643,28,0.46472190966594334,33,0.4170644239643525,34
46,0.4807601945461454,24,0.45850220336728525,21,0.4626031641183732,29
47,0.46921147947080677,25,0.43233078439557954,25,0.46724753544185815,29
48,0.5157022629815646,26,0.48054160662364565,20,0.39359861447214367,34
49,0.4552531360914947,31,0.41763356735487817,36,0.4487866450808525,31
50,0.5168817526588675,20,0.40083900860996075,27,0.4988579957210803,29
51,0.5216591149600847,27,0.5617663663904201,21,0.45082948940405615,34
52,0.44928368210400954,26,0.45809768772000853,24,0.44196561019373737,30
53,0.4723845685258131,34,0.43475514628957995,27,0.45518584794527067,25
54,0.5008745547303504,23,0.38592802794863573,35,0.410638243667526,36
55,0.4974202470202585,28,0.44536167464439724,31,0.5141235316251477,31
56,0.4692813178593882,34,0.4468906596651291,25,0.42984225352690364,33
57,0.48524150440445907,26,0.5638170826088884,35,0.4458514819116667,30
58,0.49691316017394516,31,0.4351888496965172,31,0.42711872817275265,32
59,0.471860113255749,31,0.5024914291776752,22,0.4529363387127353,28
60,0.46569446632951966,34,0.4926994979548999,22,0.42544345844059306,37
61,0.432361256916828,35,0.42877689902462773,27,0.3975610764205268,36
62,0.4414702789407093,31,0.4799251392039757,28,0.4556725291766136,30
63,0.4565974904071715,26,0.4269401919245092,27,0.43995740472863,33
64,0.478859380952833,29,0.5077457140907342,29,0.49554970260589964,24
65,0.4299372626819814,34,0.4492706715708787,25,0.44517932501601953,29
66,0.4147684186662199,35,0.4553449013103106,25,0.5041385704859324,22
67,0.43289697277086553,34,0.49479672408068315,23,0.3938001320856062,32
68,0.520469356656889,20,0.45854022423126223,26,0.49060641368985225,32
69,0.41689692627032554,34,0.3916456816616397,31,0.44530791897457983,24
70,0.4451932735728784,26,0.5125468853495745,25,0.5108957783882299,19
71,0.407280960761577,36,0.4094006316811112,36,0.3977366481884936,34
72,0.452328958364449,31,0.5255517532549304,29,0.44262558128444895,32
73,0.41352231986382365,34,0.4177690364618812,24,0.4554577444673914,28
74,0.36654475084651894,38,0.4152228673995071,34,0.4123731055948279,34
75,0.39386023738524845,35,0.4853487487599636,20,0.39879380968665684,36
76,0.36692557145104093,38,0.40884127686545535,34,0.3898855989710787,34
77,0.44634144670919146,33,0.4683046419413706,23,0.4952055438828792,18
78,0.36654475084651894,38,0.38592802794863573,35,0.3898855989710787,34
79,0.38659667803868414,39,0.4452954855143501,26,0.3885419192307338,34
80,0.458026409733988,27,0.4026198533784444,36,0.47039681304618947,29
81,0.36654475084651894,38,0.38592802794863573,35,0.3885419192307338,34
82,0.3663199841140317,41,0.4395558320685268,26,0.42992084838481953,31
83,0.49980161376177124,32,0.45533051876889163,22,0.6363684190579801,25
84,0.3663199841140318,41,0.38592802794863573,35,0.3885419192307338,34
85,0.3906320784522393,28,0.3975946396842484,31,0.39364376718410765,34
86,0.36820193774684185,35,0.48743461787485765,30,0.4455450832099678,29
87,0.3663199841140317,41,0.38592802794863573,35,0.3885419192307338,34
88,0.3632704271315776,38,0.4126014993148677,32,0.40939113434591085,35
89,0.43636703523020737,23,0.4236750389716616,30,0.4118853420402699,37
90,0.3632704271315776,38,0.38592802794863573,35,0.3885419192307338,34
91,0.44496284147647347,33,0.5081915186127496,32,0.4121382177036411,30
92,0.36327042713157826,38,0.38592802794863573,35,0.3885419192307338,34
93,0.44921497138988364,28,0.44958205382462174,27,0.4348745348251516,28
94,0.39217522896005325,34,0.3983651907359296,32,0.38506971983555416,34
95,0.38468971922010337,35,0.4756641016841311,19,0.4452779937271965,33
96,0.3632704271315776,38,0.38592802794863573,35,0.38506971983555416,34
97,0.4165454736183362,35,0.4094047543609798,30,0.4795105497213865,18
98,0.3632704271315776,38,0.38592802794863573,35,0.38506971983555416,34
99,0.39451196778042424,35,0.48773971622276713,32,0.4460466571254475,29
100,0.40401278474771835,31,0.39908283445638987,32,0.39280674199163407,36
101,0.4376832860623612,33,0.41394614870980406,29,0.44789182803592453,32
102,0.36327042713157764,38,0.38592802794863573,35,0.38506971983555416,34
103,0.4335671379105161,26,0.4143669975732289,27,0.4574691130316349,25
104,0.36327042713157676,38,0.4173671966077786,26,0.38506971983555427,34
105,0.35930491068998727,38,0.40494462514500645,31,0.44551472293446526,30
106,0.35998172303014164,35,0.4076788468887882,38,0.38477699695695944,34
107,0.42563075871006106,32,0.38592802794863573,35,0.6344421436957534,23
108,0.4074128084669109,38,0.3996869000962182,34,0.4115792331254665,35
109,0.45160103400388063,32,0.4003223253389239,34,0.43752127034979343,32
110,0.38551619759849365,36,0.40468154149445185,38,0.400171999228514,34
