,sample_0_costs,sample_0_cuts,sample_1_costs,sample_1_cuts,sample_2_costs,sample_2_cuts
0,1.423997058234655,167,1.0681821875270303,190,1.5398332265202386,181
1,1.423997058234655,167,1.0681821875270303,190,1.5398332265202386,181
2,0.978955786042756,189,0.936978754478774,194,1.1654530800067184,186
3,1.00276202845754,181,1.1728470267558164,179,1.037678207988123,186
4,0.978955786042756,189,0.936978754478774,194,1.0376782079881224,186
5,1.0792972305850113,175,1.0478211891875313,192,0.9690893133778874,188
6,1.0643110602515542,177,0.9986940361808792,184,1.090926338963662,180
7,0.978955786042756,189,0.936978754478774,194,0.9690893133778874,188
8,1.0347621007805774,184,1.0046044461187713,190,1.22046906507288,165
9,0.9932041580702657,179,0.9320787129852431,194,0.9674787913905536,188
10,0.978955786042756,189,0.9320787129852431,194,0.967478791390554,188
11,1.0198125464009204,188,0.9720710744674997,193,0.9389343441913753,193
12,0.9943936746789368,180,1.0251200432570091,192,0.9543849153381494,187
13,0.978955786042756,189,0.9320787129852426,194,0.9389343441913746,193
14,1.0761315848314663,175,0.9571088059613805,187,1.2215724343328787,184
15,0.9756874279600614,186,0.9527152330198511,189,0.9358185307979634,193
16,1.014637570300963,171,1.3073931643096055,178,1.0875167215905144,163
17,0.9616651830189997,188,1.0185359891159569,192,1.000568997229289,179
18,1.0342907110426451,182,1.2525667968299008,182,1.0036563343662839,182
19,1.1201338274510502,186,0.9607050631412934,193,1.0424175754698248,176
20,1.0142714719012442,188,1.3413327815060956,181,0.970961405096259,188
21,1.2987915381152637,180,0.9965293636243552,196,1.0709875800732125,191
22,1.7603896377626218,173,0.9837148239237448,187,1.0099307557832617,183
23,1.2360983547291136,169,1.0527745466173652,172,0.9550126665022218,186
24,1.5803605798317495,179,0.974162077779943,186,1.069220942398039,181
25,1.155580647203253,168,1.162708720685362,178,0.972731202377277,191
26,1.2900284611763628,183,1.1877890144212835,181,1.268268758406248,173
27,0.9452564778871404,185,0.966237548598676,175,0.9843449768600064,175
28,1.0110643709405487,170,1.2261257065667366,169,0.942188730110121,191
29,1.0214371109073215,183,1.2719086940914588,186,1.2196075907043387,173
30,1.0168279501821706,175,1.3465138614140708,180,1.0403042932233648,185
31,1.0721205476247073,181,1.063161937864611,182,1.001162517139627,178
32,0.9788364363182465,191,1.4369229431411787,163,1.0136035318594607,187
33,1.2644964500221634,172,1.0695827310388402,179,0.9854673792434115,191
34,1.02189063925543,185,1.0785341938268636,171,1.0809224349401172,189
35,1.1242678960933454,178,0.9798085525378889,187,0.9945940940641953,183
36,1.5112262953939624,153,0.95599626694399,177,1.1911848269869865,179
37,1.0655564890381357,179,0.9592444121363717,187,0.979707694844905,175
38,1.075417264361357,190,1.159590603640073,181,1.0295619806559646,175
39,1.0467151397664896,187,0.9550908876978506,188,0.9715845305499118,184
40,0.9510433674133033,191,1.1912579198597588,167,0.993863719641051,186
41,1.0396465531949293,185,1.0281413445462622,179,0.9964751817474412,184
42,0.9642786736448196,181,1.0917363399766387,186,0.9201709249688992,192
43,0.9673636455744034,187,0.9764263566048879,173,0.9533431851972315,193
44,1.0421846952084137,173,1.0323468134457399,189,0.9349715407321348,192
45,0.9704231803194623,181,0.9579089567680196,179,0.932856453526635,194
46,1.050601494303682,184,1.308590144899429,181,1.0410995480336789,188
47,0.9366618043315676,188,1.0108787252096236,191,1.2466751260896833,191
48,0.9312774963985739,191,1.1544454771086954,190,0.9598005932409818,190
49,1.261650266890118,178,1.017209541494051,186,0.942489849018402,188
50,1.0715562050586178,178,0.9857312912397381,184,0.9829248473675729,198
51,1.069022051064625,184,1.0510651928731989,176,0.9165275394437619,196
