,sample_0_costs,sample_0_cuts,sample_1_costs,sample_1_cuts,sample_2_costs,sample_2_cuts
0,878.4189164943679,0,873.4227849103809,0,867.8976107226309,0
1,878.4189164943679,0,873.4227849103809,0,867.8976107226309,0
2,877.8302986292377,0,872.5156927402676,0,869.1606774936951,0
3,879.3852757174395,0,872.6092596208465,0,871.4127058079245,0
4,877.8302986292377,0,872.5156927402676,0,867.8976107226309,0
5,876.117578498452,0,872.7923236189911,0,869.9817699109467,0
6,877.9659864644095,0,872.6193514446265,0,870.4451590939768,0
7,876.117578498452,0,872.5156927402676,0,867.8976107226309,0
8,873.9854041540136,0,871.7141468436473,0,869.5936569658935,0
9,874.0336269982897,0,869.8395054731922,0,867.259223944276,0
10,873.9854041540136,0,869.8395054731918,0,867.259223944276,0
11,872.9621808011026,0,870.2842201666746,0,867.3813113601203,0
12,870.9994571499017,0,869.7176044326702,0,868.3694070391771,0
13,870.9994571499017,0,869.7176044326702,0,867.259223944276,0
14,867.6337385992908,0,871.14636348082,0,868.4111936459238,0
15,869.2537554988694,0,869.8977567325445,0,868.5483600579083,0
16,867.6337385992908,0,869.7176044326702,0,867.259223944276,0
17,870.0146730050159,0,870.7593209113423,0,868.6301914807073,0
18,868.5017558515545,0,869.5199026807993,0,868.8396632761716,0
19,867.6337385992908,0,869.5199026807993,0,867.259223944276,0
20,867.7388280330081,0,874.1791231039956,0,866.9731218133654,0
21,867.6778659917481,0,872.1332902344034,0,867.8463382213631,0
22,866.9330479623814,0,871.468575526863,0,865.3823019911675,0
23,870.089570784823,0,872.8820590199875,0,869.848227919245,0
24,870.3890743008988,0,872.1604946915405,0,868.9093746723215,0
25,868.8177963050733,0,871.7293185193035,0,865.1571902603546,0
26,869.6421391909313,0,871.8476496750546,0,865.7814025661861,0
27,869.0237028113814,0,871.2914732068518,0,867.9648884331544,0
28,869.1789289926321,0,871.2537699213683,0,867.109814127151,0
29,866.4837514200365,0,868.3616493986135,0,868.0234126487951,0
30,868.883724601656,0,870.1660164452298,0,866.971796698796,0
31,867.2013396835816,0,868.76010205185,0,869.2330039982107,0
32,868.7737318337495,0,869.2664614304285,0,868.951859500415,0
33,867.3422531052308,0,868.4476787485302,0,867.290489940949,0
34,867.5482443420485,0,870.0897613841677,0,866.4424992128885,0
35,866.3763341355757,0,867.624810860392,0,866.6372203955615,0
36,868.2786596859902,0,868.8429331911207,0,866.4574342017271,0
37,867.6605354152106,0,870.7960072499047,0,871.0533506708547,0
38,869.5541932806428,0,866.8913019457638,0,866.3699853348245,0
39,867.9327108893375,0,868.2079495333443,0,871.1043323347747,0
40,867.5013431398819,0,868.1249649185401,0,864.2869373773513,0
41,865.798633165679,0,869.6205628477442,0,869.5870282777854,0
42,868.0651766624813,0,869.5156639234773,0,870.6392645007828,0
43,868.6766886564957,0,868.4210806155853,0,867.9907848965245,0
44,868.696892782999,0,867.2537155673535,0,867.9819584652371,0
45,865.828577005746,0,868.3031542376207,0,865.407671713894,0
46,869.3909398377466,0,869.1610327031156,0,864.9838916244446,0
47,866.5510971945024,0,871.2208998193614,0,866.0616149923488,0
48,869.1169444090737,0,868.2714004614947,0,863.9320913542354,0
49,865.9371351435825,0,866.3917022619953,0,866.65520250538,0
50,870.8048646815666,0,869.2342487295035,0,867.3688532388533,0
51,865.8625510150342,0,866.6800803545183,0,864.2715675109775,0
52,867.1647716166186,0,866.1054204836398,0,867.5984470753829,0
53,869.5574821790103,0,870.4482324878899,0,865.1806311434678,0
54,870.2978225179396,0,866.4881268295984,0,867.0549858830113,0
55,866.2573992487312,0,868.7829920028082,0,864.6718067340906,0
56,865.7568748153427,0,866.2132885910733,0,866.0856117465132,0
57,864.2478266331044,0,869.0701164318245,0,865.5871094985555,0
58,867.3071218266812,0,868.0573486933662,0,866.276655795413,0
59,866.4457400452502,0,868.2612638938114,0,868.1324044434634,0
60,867.5744023094417,0,869.5672952800011,0,863.484185969428,0
61,866.065280252806,0,869.2311128968196,0,866.1658847412979,0
62,868.0527373079252,0,867.4819246272992,0,864.5791723350044,0
63,866.0175010617627,0,867.9257268198161,0,867.3735401315878,0
64,866.7529754869637,0,867.2723869905274,0,866.0384442516234,0
65,868.6404481908606,0,867.1363387308799,0,864.1967826586603,0
66,866.8986665788302,0,868.4510280338162,0,866.3259960758604,0
67,866.9234919808891,0,873.4300007134768,0,865.0192379837555,0
68,868.5540375054729,0,867.5325626131665,0,863.9600152832218,0
69,864.1913860795022,0,865.1548911970293,0,865.216278253308,0
70,865.4911894745546,0,864.3936930000758,0,863.4280634081045,0
71,865.1656107172375,0,866.0729825558766,0,867.0230122701577,0
72,863.721389450209,0,863.9649680519307,0,863.4728870356078,0
73,867.0875563242512,0,866.2750650450523,0,869.4600439193742,0
74,864.6419714748396,0,869.9983043454257,0,867.0000851343775,0
75,866.3498908542874,0,864.6204970176844,0,866.9722014590495,0
76,865.4791475092987,0,868.368720026044,0,866.9266614980307,0
77,866.242398977032,0,865.2842615141531,0,863.9321730617031,0
78,863.7726068968551,0,866.1036848879988,0,867.2646145026524,0
79,868.0415305338859,0,868.7843564914456,0,865.863419210947,0
80,865.5398855241799,0,869.6510363978493,0,865.5864592452584,0
81,864.9725865198512,0,864.9742043359422,0,870.2927961183727,0
82,864.3778924225126,0,868.5595542718281,0,865.1710276037074,0
83,864.7089657534225,0,867.6269135684801,0,862.9329057900632,0
84,863.455758671524,0,867.7885671185979,0,863.9213958174643,0
85,866.3311267041466,0,865.698229593837,0,864.734741563024,0
86,865.2278069518688,0,867.3877429266583,0,868.0212583784717,0
87,863.455758671524,0,863.9649680519307,0,862.9329057900632,0
88,866.8896636728243,0,864.9377877604519,0,865.474076043301,0
89,867.445559269163,0,865.7006305228026,0,864.2781311332154,0
90,863.455758671524,0,863.9649680519307,0,862.9329057900632,0
91,866.4981336537704,0,863.9716247781208,0,868.9374833340087,0
92,865.4435713080035,0,861.789442586676,0,864.1275815002624,0
93,863.455758671524,0,861.789442586676,0,862.9329057900632,0
